quincena,temporada_alta,dif_vuelo_prog_oper,tipo_vuelo,dest_tas,dest_pr,ori_pr,orig_tas,distancia,mes,dest_oper,dia_nomi,opera,periodo_dia,atraso,vel_viento_mod_orig,wind_dir
1,0,0,1,17.78335000000004,1.8573123744000002,0.0,15.941400000000044,1107.955,Diciembre,SCFA,Ma,Latin American Wings,mañana,0,12.517734332799284,Sureste
1,0,0,1,17.78335000000004,1.8573123744000002,0.0,15.941400000000044,1107.955,Diciembre,SCFA,Ma,Latin American Wings,tarde,0,12.517734332799284,Sureste
1,0,0,1,17.78335000000004,1.8573123744000002,0.0,15.941400000000044,1107.955,Diciembre,SCFA,Ma,JetSmart SPA,mañana,0,12.517734332799284,Sureste
1,0,0,1,17.78335000000004,1.8573123744000002,0.0,15.941400000000044,1107.955,Diciembre,SCFA,Ma,JetSmart SPA,tarde,0,12.517734332799284,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,Sky Airline,mañana,0,12.783319039735261,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,Sky Airline,mañana,0,12.783319039735261,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,Sky Airline,tarde,0,12.783319039735261,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,Sky Airline,tarde,0,12.783319039735261,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,Sky Airline,noche,0,12.783319039735261,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,Latin American Wings,mañana,1,12.783319039735261,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,Latin American Wings,tarde,0,12.783319039735261,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,JetSmart SPA,mañana,0,12.783319039735261,Sureste
1,0,0,1,17.829060000000027,2.1347801856,0.0,16.176420000000064,1107.955,Diciembre,SCFA,Mi,JetSmart SPA,tarde,0,12.783319039735261,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,Sky Airline,mañana,0,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,Sky Airline,mañana,0,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,Sky Airline,mañana,0,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,Sky Airline,tarde,1,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,Sky Airline,tarde,0,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,Sky Airline,tarde,0,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,Latin American Wings,mañana,0,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,Latin American Wings,tarde,0,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,JetSmart SPA,mañana,0,7.836628359011842,Sureste
1,0,0,1,17.452139999999986,2.2333212000000002,0.0,16.545370000000048,1107.955,Diciembre,SCFA,Ju,JetSmart SPA,tarde,0,7.836628359011842,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,Sky Airline,mañana,0,4.185636946468035,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,Sky Airline,mañana,0,4.185636946468035,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,Sky Airline,tarde,1,4.185636946468035,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,Sky Airline,mañana,1,4.185636946468035,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,Sky Airline,tarde,0,4.185636946468035,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,Sky Airline,noche,0,4.185636946468035,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,Latin American Wings,mañana,0,4.185636946468035,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,Latin American Wings,tarde,0,4.185636946468035,Sureste
1,0,0,1,18.65972000000005,0.5585842944,1.1356173216e-12,16.198450000000037,1107.955,Diciembre,SCFA,Vi,JetSmart SPA,noche,0,4.185636946468035,Sureste
1,0,0,1,19.760339999999985,0.539807976,0.12883059072,14.832850000000008,1107.955,Diciembre,SCFA,Sa,Sky Airline,mañana,0,3.4003708544353293,Sureste
1,0,0,1,19.760339999999985,0.539807976,0.12883059072,14.832850000000008,1107.955,Diciembre,SCFA,Sa,Sky Airline,tarde,1,3.4003708544353293,Sureste
1,0,0,1,19.760339999999985,0.539807976,0.12883059072,14.832850000000008,1107.955,Diciembre,SCFA,Sa,Sky Airline,tarde,0,3.4003708544353293,Sureste
1,0,0,1,19.760339999999985,0.539807976,0.12883059072,14.832850000000008,1107.955,Diciembre,SCFA,Sa,JetSmart SPA,mañana,0,3.4003708544353293,Sureste
1,0,0,1,19.760339999999985,0.539807976,0.12883059072,14.832850000000008,1107.955,Diciembre,SCFA,Sa,JetSmart SPA,tarde,0,3.4003708544353293,Sureste
1,0,0,1,19.251800000000003,0.7617138048,0.01070797968,15.36993000000001,1107.955,Diciembre,SCFA,Do,Sky Airline,mañana,0,4.61671385188154,Sureste
1,0,0,1,19.251800000000003,0.7617138048,0.01070797968,15.36993000000001,1107.955,Diciembre,SCFA,Do,Sky Airline,mañana,0,4.61671385188154,Sureste
1,0,0,1,19.251800000000003,0.7617138048,0.01070797968,15.36993000000001,1107.955,Diciembre,SCFA,Do,Sky Airline,tarde,0,4.61671385188154,Sureste
1,0,0,1,19.251800000000003,0.7617138048,0.01070797968,15.36993000000001,1107.955,Diciembre,SCFA,Do,Sky Airline,tarde,1,4.61671385188154,Sureste
1,0,0,1,19.251800000000003,0.7617138048,0.01070797968,15.36993000000001,1107.955,Diciembre,SCFA,Do,Latin American Wings,tarde,0,4.61671385188154,Sureste
1,0,0,1,19.251800000000003,0.7617138048,0.01070797968,15.36993000000001,1107.955,Diciembre,SCFA,Do,JetSmart SPA,mañana,0,4.61671385188154,Sureste
1,0,0,1,19.251800000000003,0.7617138048,0.01070797968,15.36993000000001,1107.955,Diciembre,SCFA,Do,JetSmart SPA,noche,0,4.61671385188154,Sureste
1,0,0,1,19.717460000000017,0.4345681536,0.007517465280000001,15.774650000000008,1107.955,Diciembre,SCFA,Lu,Sky Airline,mañana,0,2.736466163454027,Noroeste
1,0,0,1,19.717460000000017,0.4345681536,0.007517465280000001,15.774650000000008,1107.955,Diciembre,SCFA,Lu,Sky Airline,mañana,1,2.736466163454027,Noroeste
1,0,0,1,19.717460000000017,0.4345681536,0.007517465280000001,15.774650000000008,1107.955,Diciembre,SCFA,Lu,Sky Airline,tarde,1,2.736466163454027,Noroeste
1,0,0,1,19.717460000000017,0.4345681536,0.007517465280000001,15.774650000000008,1107.955,Diciembre,SCFA,Lu,Sky Airline,tarde,1,2.736466163454027,Noroeste
1,0,0,1,19.717460000000017,0.4345681536,0.007517465280000001,15.774650000000008,1107.955,Diciembre,SCFA,Lu,Sky Airline,noche,1,2.736466163454027,Noroeste
1,0,0,1,19.717460000000017,0.4345681536,0.007517465280000001,15.774650000000008,1107.955,Diciembre,SCFA,Lu,Latin American Wings,mañana,0,2.736466163454027,Noroeste
1,0,0,1,19.717460000000017,0.4345681536,0.007517465280000001,15.774650000000008,1107.955,Diciembre,SCFA,Lu,JetSmart SPA,mañana,0,2.736466163454027,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,1,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,Sky Airline,tarde,0,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,Sky Airline,tarde,1,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,Latin American Wings,mañana,0,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,Latin American Wings,tarde,0,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,JetSmart SPA,mañana,1,7.737744175721314,Noroeste
1,0,0,1,20.307950000000005,0.3763608624,0.45256095360000004,16.76147000000003,1107.955,Diciembre,SCFA,Ma,JetSmart SPA,tarde,1,7.737744175721314,Noroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,Sky Airline,mañana,0,5.215769492790114,Suroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,Sky Airline,mañana,0,5.215769492790114,Suroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,Sky Airline,tarde,0,5.215769492790114,Suroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,Sky Airline,tarde,1,5.215769492790114,Suroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,Sky Airline,tarde,0,5.215769492790114,Suroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,Latin American Wings,mañana,0,5.215769492790114,Suroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,Latin American Wings,tarde,0,5.215769492790114,Suroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,JetSmart SPA,mañana,0,5.215769492790114,Suroeste
1,0,0,1,21.012479999999982,0.2626318512,4.654209024,16.309000000000026,1107.955,Diciembre,SCFA,Mi,JetSmart SPA,tarde,0,5.215769492790114,Suroeste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,Sky Airline,mañana,0,6.268563963201128,Sureste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,Sky Airline,mañana,0,6.268563963201128,Sureste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,Sky Airline,mañana,1,6.268563963201128,Sureste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,Sky Airline,noche,1,6.268563963201128,Sureste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,Sky Airline,noche,1,6.268563963201128,Sureste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,Latin American Wings,mañana,0,6.268563963201128,Sureste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,Latin American Wings,tarde,0,6.268563963201128,Sureste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,JetSmart SPA,mañana,0,6.268563963201128,Sureste
1,0,0,1,20.71655000000004,0.5847886368,2.8633639968000002e-05,15.877679999999998,1107.955,Diciembre,SCFA,Ju,JetSmart SPA,tarde,1,6.268563963201128,Sureste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,Sky Airline,mañana,0,4.340858447937464,Suroeste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,Sky Airline,mañana,0,4.340858447937464,Suroeste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,Sky Airline,mañana,1,4.340858447937464,Suroeste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,Sky Airline,tarde,0,4.340858447937464,Suroeste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,Sky Airline,tarde,1,4.340858447937464,Suroeste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,Sky Airline,noche,1,4.340858447937464,Suroeste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,Latin American Wings,mañana,1,4.340858447937464,Suroeste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,Latin American Wings,tarde,1,4.340858447937464,Suroeste
1,1,0,1,20.31466000000006,0.0023536383840000005,0.0,15.600340000000017,1107.955,Diciembre,SCFA,Vi,JetSmart SPA,noche,0,4.340858447937464,Suroeste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,7.942359842109783,Sureste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,7.942359842109783,Sureste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,7.942359842109783,Sureste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,1,7.942359842109783,Sureste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,Sky Airline,tarde,1,7.942359842109783,Sureste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,Sky Airline,tarde,0,7.942359842109783,Sureste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,Latin American Wings,mañana,0,7.942359842109783,Sureste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,JetSmart SPA,mañana,0,7.942359842109783,Sureste
0,1,0,1,19.395260000000007,0.7793610912000001,0.0,16.545620000000042,1107.955,Diciembre,SCFA,Ma,JetSmart SPA,tarde,1,7.942359842109783,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,1,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,Sky Airline,mañana,0,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,Sky Airline,tarde,1,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,Sky Airline,tarde,1,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,Latin American Wings,mañana,0,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,Latin American Wings,tarde,0,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,JetSmart SPA,mañana,0,10.369568020743932,Sureste
0,1,0,1,19.907070000000033,1.8583332768,6.407323344e-05,16.394460000000038,1107.955,Diciembre,SCFA,Ma,JetSmart SPA,tarde,1,10.369568020743932,Sureste
1,0,0,1,19.62167000000005,1.3703919552e-13,13.304611584000002,12.957539999999995,1107.955,Septiembre,SCFA,Vi,Sky Airline,mañana,0,7.019284352507433,Noroeste
1,0,0,1,19.62167000000005,1.3703919552e-13,13.304611584000002,12.957539999999995,1107.955,Septiembre,SCFA,Vi,Sky Airline,tarde,0,7.019284352507433,Noroeste
1,0,0,1,19.62167000000005,1.3703919552e-13,13.304611584000002,12.957539999999995,1107.955,Septiembre,SCFA,Vi,Sky Airline,tarde,0,7.019284352507433,Noroeste
1,0,0,1,19.62167000000005,1.3703919552e-13,13.304611584000002,12.957539999999995,1107.955,Septiembre,SCFA,Vi,Sky Airline,noche,0,7.019284352507433,Noroeste
1,0,0,1,22.04257000000007,1.2824038368e-13,6.8183406720000015,11.719300000000032,1107.955,Septiembre,SCFA,Sa,Sky Airline,mañana,0,5.8813592484060555,Suroeste
1,0,0,1,22.04257000000007,1.2824038368e-13,6.8183406720000015,11.719300000000032,1107.955,Septiembre,SCFA,Sa,Sky Airline,tarde,0,5.8813592484060555,Suroeste
1,0,0,1,22.04257000000007,1.2824038368e-13,6.8183406720000015,11.719300000000032,1107.955,Septiembre,SCFA,Sa,Sky Airline,tarde,0,5.8813592484060555,Suroeste
1,0,0,1,22.04257000000007,1.2824038368e-13,6.8183406720000015,11.719300000000032,1107.955,Septiembre,SCFA,Sa,JetSmart SPA,mañana,0,5.8813592484060555,Suroeste
1,0,0,1,22.04257000000007,1.2824038368e-13,6.8183406720000015,11.719300000000032,1107.955,Septiembre,SCFA,Sa,JetSmart SPA,tarde,0,5.8813592484060555,Suroeste
1,0,0,1,21.62563,0.028464943104,0.0,10.293240000000026,1107.955,Septiembre,SCFA,Do,Sky Airline,mañana,0,8.28818922370195,Suroeste
1,0,0,1,21.62563,0.028464943104,0.0,10.293240000000026,1107.955,Septiembre,SCFA,Do,Sky Airline,mañana,0,8.28818922370195,Suroeste
1,0,0,1,21.62563,0.028464943104,0.0,10.293240000000026,1107.955,Septiembre,SCFA,Do,Sky Airline,tarde,0,8.28818922370195,Suroeste
1,0,0,1,21.62563,0.028464943104,0.0,10.293240000000026,1107.955,Septiembre,SCFA,Do,Sky Airline,tarde,0,8.28818922370195,Suroeste
1,1,0,1,19.587900000000047,0.8853854687999999,1.6096923935999998,9.825560000000053,1107.955,Septiembre,SCFA,Lu,Sky Airline,mañana,0,9.161852466530918,Suroeste
1,1,0,1,19.587900000000047,0.8853854687999999,1.6096923935999998,9.825560000000053,1107.955,Septiembre,SCFA,Lu,Sky Airline,mañana,0,9.161852466530918,Suroeste
1,1,0,1,19.587900000000047,0.8853854687999999,1.6096923935999998,9.825560000000053,1107.955,Septiembre,SCFA,Lu,Sky Airline,tarde,0,9.161852466530918,Suroeste
1,1,0,1,19.587900000000047,0.8853854687999999,1.6096923935999998,9.825560000000053,1107.955,Septiembre,SCFA,Lu,Sky Airline,tarde,0,9.161852466530918,Suroeste
1,1,0,1,19.587900000000047,0.8853854687999999,1.6096923935999998,9.825560000000053,1107.955,Septiembre,SCFA,Lu,JetSmart SPA,mañana,1,9.161852466530918,Suroeste
1,1,0,0,25.18774000000002,4.816892016,0.032783534784,16.185420000000022,2219.887,Enero,SBFL,Sa,Gol Trans,noche,0,6.2070491450794805,Sureste
0,1,0,0,27.717070000000035,11.353227839999999,0.04511210976,16.5077,2219.887,Enero,SBFL,Sa,Gol Trans,noche,0,4.1113131146147275,Suroeste
0,1,0,0,25.797750000000008,19.343125728,0.0,16.819240000000036,2219.887,Enero,SBFL,Vi,Gol Trans,noche,0,3.912474693886115,Sureste
0,1,0,0,27.284940000000006,15.653848320000002,0.0,16.887170000000026,2219.887,Enero,SBFL,Vi,Gol Trans,noche,0,4.260849625215737,Suroeste
1,1,0,0,25.23956000000004,3.858196752,0.31821990048,18.53597000000002,2219.887,Febrero,SBFL,Sa,Gol Trans,noche,0,5.525100727219921,Sureste
1,1,0,0,25.398400000000038,8.400376857600001,0.17361153792,17.10772000000003,2219.887,Febrero,SBFL,Sa,Gol Trans,noche,0,6.235729271849265,Sureste
0,1,0,0,20.931200000000047,0.13096891296,0.06086023430399999,18.39282000000003,2219.887,Febrero,SBFL,Sa,Gol Trans,noche,0,8.835876845725366,Sureste
1,1,0,0,25.71237000000002,13.2511248,0.03454957152,17.7611,2219.887,Febrero,SBFL,Vi,Gol Trans,noche,0,6.075408551903456,Sureste
1,1,0,0,25.662680000000023,4.438609919999999,0.0,17.725270000000023,2219.887,Febrero,SBFL,Vi,Gol Trans,noche,0,7.045757026588792,Sureste
0,1,0,0,23.674650000000042,1.4245203456e-13,0.2011174704,18.43896000000001,2219.887,Febrero,SBFL,Vi,Gol Trans,noche,0,4.667886192209493,Noroeste
0,1,0,0,25.104760000000056,1.363905216e-13,4.541404752,18.449100000000044,2219.887,Febrero,SBFL,Sa,Gol Trans,noche,0,6.173556420236714,Noroeste
1,1,0,0,21.481899999999996,6.746508575999999,1.0986456384,17.55060000000003,2219.887,Marzo,SBFL,Vi,Gol Trans,noche,0,6.406568420003992,Suroeste
0,1,0,0,20.719449999999995,1.3373188128e-13,0.0,15.981800000000021,2219.887,Diciembre,SBFL,Do,Sky Airline,mañana,1,7.195036143039329,Sureste
0,1,0,0,18.87533000000002,0.18555522336,0.008711589830400001,16.545950000000005,2219.887,Diciembre,SBFL,Mi,Sky Airline,mañana,0,7.83779083474363,Sureste
0,1,0,0,25.080470000000048,1.3587822144e-13,0.0008757051696000001,16.37542000000002,2219.887,Diciembre,SBFL,Vi,Sky Airline,mañana,1,8.986737937898337,Sureste
0,1,0,0,21.256680000000017,0.7070118912,0.8924255136,16.219870000000014,2219.887,Diciembre,SBFL,Do,Sky Airline,mañana,0,8.133502985667223,Sureste
0,1,0,0,17.513450000000034,1.3717626048e-13,0.12448531871999999,16.064200000000028,2219.887,Diciembre,SBFL,Mi,Sky Airline,mañana,0,9.879306844619949,Sureste
0,1,0,0,21.216150000000027,5.088013056,0.0,16.361400000000003,2219.887,Diciembre,SBFL,Vi,Sky Airline,mañana,1,6.0887780813486145,Sureste
0,1,0,0,19.206800000000044,0.014493987072,0.025906411007999997,15.600430000000017,2219.887,Diciembre,SBFL,Do,Sky Airline,mañana,0,5.300406499013223,Sureste
1,0,0,0,24.57107000000002,3.354352128,4.654209024,16.309000000000026,2219.887,Diciembre,SBFL,Mi,Sky Airline,mañana,1,5.215769492790114,Suroeste
1,1,0,0,26.631070000000022,8.031494303999999,0.0,15.600340000000017,2219.887,Diciembre,SBFL,Vi,Sky Airline,mañana,1,4.340858447937464,Suroeste
1,1,0,1,9.810940000000016,0.2899602144,0.0,15.87805000000003,918.5110000000001,Enero,SCTE,Do,Sky Airline,mañana,0,10.388723878145166,Sureste
1,1,0,1,9.810940000000016,0.2899602144,0.0,15.87805000000003,918.5110000000001,Enero,SCTE,Do,Sky Airline,mañana,0,10.388723878145166,Sureste
1,1,0,1,9.810940000000016,0.2899602144,0.0,15.87805000000003,918.5110000000001,Enero,SCTE,Do,Sky Airline,tarde,0,10.388723878145166,Sureste
1,1,0,1,9.810940000000016,0.2899602144,0.0,15.87805000000003,918.5110000000001,Enero,SCTE,Do,Sky Airline,noche,0,10.388723878145166,Sureste
1,1,0,1,7.684379999999976,0.017607025727999995,0.013804030367999999,14.691579999999988,918.5110000000001,Enero,SCTE,Lu,Sky Airline,mañana,0,8.344514567467561,Sureste
1,1,0,1,7.684379999999976,0.017607025727999995,0.013804030367999999,14.691579999999988,918.5110000000001,Enero,SCTE,Lu,Sky Airline,mañana,0,8.344514567467561,Sureste
1,1,0,1,7.684379999999976,0.017607025727999995,0.013804030367999999,14.691579999999988,918.5110000000001,Enero,SCTE,Lu,Sky Airline,noche,0,8.344514567467561,Sureste
1,1,0,1,7.785329999999988,0.0013528391040000002,0.0,15.005150000000015,918.5110000000001,Enero,SCTE,Ma,Sky Airline,mañana,0,5.989232270681126,Sureste
1,1,0,1,7.785329999999988,0.0013528391040000002,0.0,15.005150000000015,918.5110000000001,Enero,SCTE,Ma,Sky Airline,mañana,0,5.989232270681126,Sureste
1,1,0,1,7.785329999999988,0.0013528391040000002,0.0,15.005150000000015,918.5110000000001,Enero,SCTE,Ma,Sky Airline,tarde,0,5.989232270681126,Sureste
1,1,0,1,7.785329999999988,0.0013528391040000002,0.0,15.005150000000015,918.5110000000001,Enero,SCTE,Ma,Sky Airline,noche,0,5.989232270681126,Sureste
1,1,0,1,8.278220000000033,1.471982112e-13,0.0,14.97847999999999,918.5110000000001,Enero,SCTE,Mi,Sky Airline,mañana,0,6.033029408265457,Sureste
1,1,0,1,8.278220000000033,1.471982112e-13,0.0,14.97847999999999,918.5110000000001,Enero,SCTE,Mi,Sky Airline,mañana,0,6.033029408265457,Sureste
1,1,0,1,8.278220000000033,1.471982112e-13,0.0,14.97847999999999,918.5110000000001,Enero,SCTE,Mi,Sky Airline,noche,0,6.033029408265457,Sureste
1,1,0,1,9.072170000000028,0.00013075769088,0.0,15.134060000000034,918.5110000000001,Enero,SCTE,Ju,Sky Airline,mañana,0,6.200035239946912,Sureste
1,1,0,1,9.072170000000028,0.00013075769088,0.0,15.134060000000034,918.5110000000001,Enero,SCTE,Ju,Sky Airline,mañana,0,6.200035239946912,Sureste
1,1,0,1,9.072170000000028,0.00013075769088,0.0,15.134060000000034,918.5110000000001,Enero,SCTE,Ju,Sky Airline,tarde,0,6.200035239946912,Sureste
